capital_prestado,plazo_meses,edad_cliente,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,anio_prestamo,mes_prestamo,dia_semana_prestamo,ratio_deuda_ingreso,ratio_cuota_ingreso,tipo_laboral_Empleado,tipo_laboral_Independiente,tipo_credito_10,tipo_credito_4,tipo_credito_6,tipo_credito_68,tipo_credito_7,tipo_credito_9,tendencia_ingresos,Pago_atiempo
4384165.0,3.0,42.0,6000000.0,3000000.0,1162786.0,95.227787,846.0,5.0,2.0,0.0,101312.0,101312.0,0.0,4.0,1.0,0.0,2005156.8118217797,2025.0,2.0,3.0,0.5,0.19379766666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1604400.0,2.0,42.0,5000000.0,2000000.0,633160.0,95.227787,806.0,10.0,6.0,0.0,67416.0,67416.0,0.0,7.0,0.0,2.0,2005156.8118217797,2025.0,7.0,3.0,0.4,0.126632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
3230520.0,6.0,58.0,3140000.0,1852000.0,478945.0,95.227787,807.0,7.0,4.0,0.0,71143.0,71143.0,0.0,3.0,0.0,2.0,2005156.8118217797,2025.0,7.0,1.0,0.5898089171974522,0.15253025477707005,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1482234.0,10.0,58.0,3000000.0,1000000.0,125848.0,95.227787,822.0,3.0,2.0,0.0,25575.0,25575.0,0.0,0.0,0.0,2.0,2005156.8118217797,2025.0,2.0,3.0,0.3333333333333333,0.04194933333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1860000.0,6.0,51.0,3000000.0,1000000.0,279600.0,95.227787,785.0,12.0,11.0,0.0,23020.0,23020.0,0.0,6.0,0.0,4.0,615779.0,2025.0,6.0,4.0,0.3333333333333333,0.0932,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
930600.0,6.0,47.0,2640000.0,464000.0,139370.0,95.227787,813.0,6.0,2.0,0.0,20281.0,20281.0,0.0,3.0,0.0,2.0,600000.0,2025.0,8.0,0.0,0.17575757575757575,0.05279166666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
594112.0,9.0,46.0,2000000.0,800000.0,55698.0,95.227787,824.0,5.0,3.0,0.0,5937.0,5937.0,0.0,3.0,0.0,0.0,1261842.0,2025.0,7.0,6.0,0.4,0.027849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
7929600.0,6.0,55.0,12630000.0,7418000.0,1197667.0,95.227787,842.0,13.0,4.0,0.0,191229.0,191229.0,0.0,8.0,0.0,4.0,1000000.0,2025.0,9.0,4.0,0.5873317498020586,0.09482715756136184,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3303361.0,6.0,54.0,4080000.0,694000.0,498932.0,95.227787,808.0,9.0,6.0,0.0,15812.0,15812.0,0.0,6.0,0.0,1.0,1500000.0,2025.0,9.0,1.0,0.17009803921568628,0.12228725490196078,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
3814954.0,10.0,41.0,3000000.0,1400000.0,325608.0,95.227787,799.0,0.0,2.0,0.0,0.0,40346.16817918517,0.2600019659884007,0.0,0.0,0.0,868286.0,2025.0,7.0,4.0,0.4666666666666667,0.108536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
2732160.0,12.0,40.0,4500000.0,2500000.0,219413.0,95.227787,765.0,3.0,2.0,0.0,33077.0,33077.0,0.0,1.0,1.0,1.0,620826.0,2025.0,5.0,5.0,0.5555555555555556,0.048758444444444445,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
2245200.0,24.0,54.0,1200000.0,500000.0,98678.0,95.227787,796.0,10.0,8.0,0.0,15172.0,15172.0,0.0,5.0,0.0,3.0,1237423.0,2025.0,5.0,1.0,0.4166666666666667,0.08223166666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3484800.0,12.0,50.0,6000000.0,5000000.0,272530.0,95.227787,771.0,6.0,2.0,0.0,3764.0,3764.0,0.0,3.0,0.0,1.0,908526.0,2024.0,12.0,6.0,0.8333333333333334,0.045421666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1696619.0,11.0,51.0,1600000.0,1000000.0,132378.0,95.227787,853.0,6.0,2.0,0.0,3663.0,3663.0,0.0,3.0,0.0,0.0,1296792.0,2025.0,4.0,4.0,0.625,0.08273625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1388280.0,12.0,47.0,1300000.0,600000.0,96408.0,95.227787,780.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259348.0,2025.0,1.0,2.0,0.46153846153846156,0.07416,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1143631.0,10.0,52.0,3000000.0,1800000.0,97099.0,95.227787,818.0,3.0,3.0,0.0,2741.0,2741.0,0.0,2.0,0.0,1.0,817674.0,2025.0,3.0,5.0,0.6,0.03236633333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
7200000.0,12.0,54.0,1800000.0,500000.0,565663.0,95.227787,764.0,8.0,6.0,0.0,34140.0,26596.0,0.0,4.0,2.0,1.0,1280390.0,2025.0,2.0,6.0,0.2777777777777778,0.31425722222222224,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2040000.0,6.0,51.0,1000000.0,3151000.0,307088.0,95.227787,755.0,8.0,9.0,0.0,58927.0,58927.0,0.0,5.0,0.0,1.0,966736.0,2025.0,8.0,1.0,3.151,0.307088,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
4276800.0,18.0,51.0,5000000.0,2500000.0,236289.0,95.227787,805.0,9.0,6.0,0.0,122931.0,122931.0,0.0,7.0,0.0,0.0,913677.0,2025.0,2.0,0.0,0.5,0.0472578,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1440000.0,6.0,49.0,8000000.0,3000000.0,214074.0,95.227787,826.0,4.0,4.0,0.0,42765.0,42765.0,0.0,2.0,0.0,1.0,1427272.0,2025.0,4.0,5.0,0.375,0.02675925,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
3720000.0,12.0,49.0,6000000.0,1800000.0,290979.0,95.227787,795.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908526.0,2025.0,1.0,4.0,0.3,0.0484965,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1275480.0,12.0,48.0,3800000.0,1800000.0,88575.0,95.227787,887.0,2.0,6.0,0.0,77656.0,77656.0,0.0,1.0,0.0,0.0,848804.0,2025.0,1.0,1.0,0.47368421052631576,0.02330921052631579,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2016000.0,6.0,45.0,9000000.0,4000000.0,299215.0,95.227787,856.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,908526.0,2024.0,12.0,6.0,0.4444444444444444,0.03324611111111111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
2856000.0,6.0,42.0,1671000.0,270000.0,440063.0,95.227787,746.0,3.0,3.0,0.0,22286.0,22286.0,0.0,2.0,0.0,1.0,1160000.0,2026.0,2.0,3.0,0.1615798922800718,0.2633530819868342,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2222160.0,6.0,49.0,2500000.0,700000.0,330351.0,95.227787,796.0,1.0,4.0,0.0,11843.0,11843.0,0.0,1.0,0.0,0.0,2005156.8118217797,2025.0,4.0,0.0,0.28,0.1321404,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
8208000.0,12.0,51.0,3500000.0,1500000.0,642030.0,95.227787,807.0,5.0,3.0,0.0,40007.0,40007.0,0.0,4.0,1.0,0.0,1517852.0,2025.0,1.0,4.0,0.42857142857142855,0.18343714285714285,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
5313469.0,12.0,50.0,4000000.0,1000000.0,368991.0,95.227787,859.0,4.0,2.0,0.0,4661.0,4661.0,0.0,3.0,0.0,0.0,2005156.8118217797,2025.0,1.0,0.0,0.25,0.09224775,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
741780.0,10.0,50.0,3600000.0,1500000.0,68493.0,95.227787,827.0,8.0,7.0,0.0,244745.0,97881.0,0.0,8.0,0.0,0.0,2005156.8118217797,2025.0,1.0,6.0,0.4166666666666667,0.019025833333333332,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1722000.0,6.0,50.0,5000000.0,3000000.0,256617.0,95.227787,848.0,7.0,2.0,0.0,1647.0,1647.0,0.0,1.0,0.0,1.0,1000000.0,2025.0,5.0,6.0,0.6,0.0513234,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2719080.0,12.0,50.0,10000000.0,4000000.0,213623.0,95.227787,879.0,6.0,3.0,0.0,364839.0,364839.0,0.0,5.0,0.0,0.0,923771.0,2025.0,2.0,3.0,0.4,0.0213623,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
667800.0,6.0,52.0,3800000.0,400000.0,99350.0,95.227787,793.0,4.0,4.0,0.0,4062.0,4062.0,0.0,1.0,0.0,1.0,931394.0,2025.0,3.0,6.0,0.10526315789473684,0.026144736842105262,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
538680.0,5.0,49.0,2400000.0,1600000.0,87441.0,95.227787,845.0,8.0,5.0,0.0,50288.0,50288.0,0.0,4.0,0.0,1.0,30285.0,2025.0,4.0,5.0,0.6666666666666666,0.03643375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
2279972.0,10.0,46.0,4500000.0,2500000.0,193884.0,95.227787,869.0,13.0,5.0,0.0,44697.0,18960.0,0.0,11.0,0.0,0.0,933473.0,2025.0,5.0,3.0,0.5555555555555556,0.04308533333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1590000.0,18.0,48.0,7000000.0,3000000.0,87605.0,95.227787,786.0,14.0,3.0,0.0,132953.0,12279.0,0.0,8.0,1.0,3.0,908526.0,2025.0,1.0,4.0,0.42857142857142855,0.012515,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1308720.0,12.0,48.0,3500000.0,1200000.0,102494.0,95.227787,862.0,8.0,2.0,0.0,81154.0,81154.0,0.0,3.0,0.0,1.0,908526.0,2025.0,1.0,1.0,0.34285714285714286,0.029284,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
2012280.0,12.0,48.0,2800000.0,1500000.0,139742.0,95.227787,757.0,2.0,6.0,0.0,7094.0,7094.0,0.0,2.0,0.0,0.0,2005156.8118217797,2025.0,1.0,6.0,0.5357142857142857,0.04990785714285714,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3116400.0,36.0,48.0,2500000.0,1100000.0,100434.0,95.227787,814.0,3.0,5.0,0.0,61.0,61.0,0.0,1.0,0.0,0.0,2231859.0,2024.0,12.0,1.0,0.44,0.0401736,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1511880.0,12.0,48.0,9000000.0,5000000.0,119869.0,95.227787,818.0,8.0,3.0,0.0,185012.0,185012.0,0.0,4.0,0.0,1.0,8640624.0,2025.0,6.0,2.0,0.5555555555555556,0.013318777777777778,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
7454011.0,12.0,47.0,14000000.0,9000000.0,590929.0,95.227787,810.0,13.0,10.0,0.0,288242.0,288242.0,0.0,5.0,0.0,7.0,939017.0,2025.0,4.0,5.0,0.6428571428571429,0.04220921428571429,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
679122.0,12.0,48.0,2500000.0,1500000.0,47161.0,10.073146,796.0,2.0,3.0,0.0,1409.0,0.0,0.0,0.0,1.0,0.0,30285.0,2025.0,4.0,1.0,0.6,0.0188644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3600000.0,6.0,43.0,1800000.0,2040000.0,542453.0,95.227787,836.0,8.0,3.0,0.0,21849.0,21849.0,0.0,6.0,0.0,1.0,1720000.0,2025.0,7.0,1.0,1.1333333333333333,0.30136277777777776,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2880000.0,6.0,47.0,12000000.0,4000000.0,428317.0,95.227787,790.0,7.0,8.0,0.0,32551.0,32551.0,0.0,6.0,0.0,0.0,950105.0,2025.0,6.0,1.0,0.3333333333333333,0.035693083333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3480000.0,8.0,47.0,8000000.0,2000000.0,395393.0,95.227787,753.0,5.0,10.0,0.0,7032.0,7032.0,0.0,2.0,1.0,1.0,723190.0,2025.0,3.0,4.0,0.25,0.049424125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
864000.0,6.0,46.0,1630000.0,2000000.0,130048.0,85.897119,794.0,2.0,1.0,0.0,390.0,390.0,0.0,0.0,0.0,2.0,2005156.8118217797,2025.0,8.0,1.0,1.2269938650306749,0.0797840490797546,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
4065600.0,6.0,46.0,5000000.0,2000000.0,604264.0,11.61911,744.0,10.0,12.0,0.0,25563.0,25563.0,0.0,3.0,0.0,1.0,837454.0,2025.0,3.0,5.0,0.4,0.1208528,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0
1747440.0,6.0,46.0,4000000.0,1500000.0,259355.0,95.227787,827.0,5.0,1.0,0.0,22.0,22.0,0.0,4.0,0.0,1.0,2005156.8118217797,2025.0,2.0,5.0,0.375,0.06483875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3600000.0,36.0,42.0,5000000.0,2000000.0,116400.0,95.227787,703.0,13.0,9.0,0.0,57348.0,57348.0,0.0,8.0,0.0,1.0,908526.0,2024.0,12.0,3.0,0.4,0.02328,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1498992.0,7.0,39.0,5000000.0,2000000.0,177092.0,95.227787,818.0,8.0,10.0,0.0,79431.0,79431.0,0.0,5.0,0.0,2.0,1802324.0,2025.0,5.0,6.0,0.4,0.0354184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
2158680.0,12.0,37.0,2300000.0,600000.0,149908.0,95.227787,818.0,4.0,4.0,0.0,16652.0,16652.0,0.0,2.0,0.0,1.0,2394000.0,2025.0,1.0,6.0,0.2608695652173913,0.06517739130434783,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3336000.0,10.0,46.0,5500000.0,3000000.0,307498.0,95.227787,777.0,5.0,8.0,0.0,5472.0,5472.0,0.0,3.0,0.0,1.0,908526.0,2025.0,1.0,0.0,0.5454545454545454,0.05590872727272727,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
720000.0,12.0,46.0,1900000.0,700000.0,56496.0,95.227787,768.0,2.0,8.0,0.0,36407.0,36407.0,0.0,1.0,0.0,1.0,2005156.8118217797,2024.0,12.0,5.0,0.3684210526315789,0.02973473684210526,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1121760.0,6.0,45.0,4500000.0,300000.0,166323.0,84.730786,789.0,5.0,0.0,0.0,645.0,645.0,0.2600019659884007,0.0,0.0,3.0,2005156.8118217797,2024.0,11.0,5.0,0.06666666666666667,0.03696066666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3283980.0,6.0,45.0,13000000.0,7000000.0,486421.0,95.227787,884.0,8.0,4.0,0.0,96523.0,96523.0,0.0,7.0,0.0,1.0,10641367.0,2024.0,12.0,2.0,0.5384615384615384,0.037417,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
2087880.0,6.0,45.0,1000000.0,709000.0,312689.0,95.227787,758.0,4.0,4.0,0.0,1575.0,1575.0,0.0,3.0,0.0,1.0,885714.0,2025.0,7.0,2.0,0.709,0.312689,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1173600.0,6.0,46.0,5000000.0,2500000.0,174192.0,95.227787,851.0,4.0,2.0,0.0,32206.0,32206.0,0.0,4.0,0.0,0.0,8152672.0,2025.0,1.0,1.0,0.5,0.0348384,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3685458.0,10.0,45.0,6500000.0,0.0,341371.0,95.227787,794.0,7.0,6.0,0.0,5981.0,5981.0,0.0,2.0,0.0,2.0,925157.0,2025.0,3.0,2.0,0.0,0.052518615384615386,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
4949282.0,12.0,45.0,2740000.0,1061000.0,394744.0,95.227787,817.0,5.0,3.0,0.0,25292.0,18167.0,0.0,1.0,0.0,1.0,1470484.0,2025.0,8.0,2.0,0.3872262773722628,0.14406715328467154,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
987314.0,10.0,44.0,3000000.0,800000.0,83827.0,95.227787,722.0,3.0,16.0,0.0,1600.0,1600.0,0.0,2.0,0.0,0.0,3000000.0,2025.0,2.0,4.0,0.26666666666666666,0.027942333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
2135880.0,12.0,44.0,2500000.0,1000000.0,148325.0,95.227787,832.0,5.0,7.0,0.0,63514.0,48655.0,0.0,3.0,0.0,0.0,916148.0,2025.0,1.0,1.0,0.4,0.05933,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
5556600.0,18.0,44.0,5500000.0,3000000.0,306155.0,95.227787,733.0,7.0,3.0,0.0,39591.0,39591.0,0.0,3.0,0.0,2.0,908526.0,2024.0,12.0,6.0,0.5454545454545454,0.05566454545454545,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
2491200.0,36.0,44.0,2700000.0,595000.0,87445.0,95.227787,761.0,4.0,11.0,0.0,21179.0,21179.0,0.0,2.0,0.0,1.0,499689.0,2025.0,8.0,1.0,0.22037037037037038,0.032387037037037034,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1991880.0,6.0,44.0,5000000.0,1500000.0,297336.0,95.227787,844.0,6.0,3.0,0.0,101415.0,101415.0,0.0,3.0,0.0,0.0,950363.0,2025.0,6.0,5.0,0.3,0.0594672,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2175480.0,24.0,43.0,1856000.0,350000.0,95633.0,95.227787,820.0,11.0,5.0,0.0,5735.0,5735.0,0.0,5.0,0.0,4.0,1781900.0,2025.0,4.0,3.0,0.18857758620689655,0.051526400862068965,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2423640.0,12.0,38.0,6000000.0,3000000.0,168308.0,95.227787,844.0,13.0,7.0,0.0,52957.0,52957.0,0.0,11.0,0.0,1.0,3904423.0,2024.0,12.0,4.0,0.5,0.028051333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
5373480.0,12.0,37.0,3200000.0,2000000.0,373158.0,92.428587,815.0,15.0,6.0,0.0,117229.0,117229.0,0.0,13.0,0.0,0.0,916148.0,2025.0,1.0,3.0,0.625,0.116611875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3296281.0,12.0,37.0,7000000.0,3000000.0,228908.0,95.227787,834.0,7.0,2.0,0.0,100140.0,100140.0,0.0,4.0,0.0,0.0,908526.0,2025.0,1.0,3.0,0.42857142857142855,0.03270114285714286,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
8668200.0,36.0,37.0,20460000.0,2697000.0,297311.0,95.227787,868.0,10.0,5.0,0.0,217949.0,217949.0,0.0,6.0,1.0,0.0,6000000.0,2025.0,9.0,1.0,0.1318181818181818,0.014531329423264907,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
2110560.0,12.0,37.0,3610000.0,1198000.0,171994.0,95.227787,849.0,3.0,0.0,0.0,1896.0,1896.0,0.0,2.0,0.0,0.0,2005156.8118217797,2025.0,10.0,2.0,0.3318559556786704,0.04764376731301939,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2400000.0,12.0,42.0,2500000.0,1500000.0,188539.0,95.227787,730.0,8.0,7.0,0.0,16696.0,16696.0,0.0,3.0,0.0,0.0,2005156.8118217797,2025.0,2.0,5.0,0.6,0.0754156,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3648000.0,6.0,47.0,10000000.0,3000000.0,540466.0,90.562453,736.0,8.0,6.0,0.0,123141.0,123141.0,0.0,4.0,0.0,2.0,908526.0,2024.0,12.0,0.0,0.3,0.0540466,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
3472696.0,36.0,47.0,1800000.0,150000.0,112406.0,95.227787,780.0,0.0,1.0,0.0,0.0,40346.16817918517,0.2600019659884007,0.0,0.0,0.0,1471199.0,2024.0,11.0,5.0,0.08333333333333333,0.062447777777777776,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1
5245361.0,6.0,61.0,10000000.0,0.0,779834.0,95.227787,720.0,4.0,9.0,0.0,42605.0,42605.0,0.0,2.0,0.0,1.0,1174010.0,2025.0,5.0,4.0,0.0,0.0779834,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
5976000.0,6.0,52.0,22000000.0,10000000.0,890615.0,95.227787,887.0,9.0,9.0,0.0,409533.0,409533.0,0.0,7.0,0.0,1.0,941789.0,2025.0,4.0,1.0,0.45454545454545453,0.0404825,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2184720.0,12.0,50.0,3200000.0,1050000.0,171925.0,95.227787,788.0,4.0,1.0,0.0,12628.0,3138.0,0.0,2.0,0.0,1.0,2005156.8118217797,2025.0,4.0,5.0,0.328125,0.0537265625,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3913175.0,6.0,50.0,6500000.0,2000000.0,581742.0,95.227787,819.0,16.0,1.0,0.0,159426.0,159426.0,0.0,9.0,0.0,5.0,1475434.0,2025.0,5.0,0.0,0.3076923076923077,0.08949876923076923,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1863000.0,10.0,39.0,2400000.0,800000.0,171931.0,95.227787,820.0,3.0,4.0,0.0,45.0,45.0,0.0,1.0,0.0,0.0,2005156.8118217797,2025.0,1.0,3.0,0.3333333333333333,0.07163791666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3445440.0,6.0,42.0,3640000.0,106000.0,510808.0,58.597591,780.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2005156.8118217797,2025.0,8.0,5.0,0.02912087912087912,0.14033186813186813,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0
813480.0,6.0,39.0,2450000.0,450000.0,120741.0,95.227787,706.0,11.0,6.0,0.0,16742.0,16742.0,0.0,3.0,0.0,2.0,2522874.0,2024.0,12.0,0.0,0.1836734693877551,0.04928204081632653,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1185660.0,2.0,44.0,5000000.0,2000000.0,467360.0,95.227787,751.0,6.0,0.0,0.0,16194.0,16194.0,0.2600019659884007,1.0,0.0,4.0,2005156.8118217797,2024.0,12.0,5.0,0.4,0.093472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
750708.0,5.0,38.0,4000000.0,2000000.0,121575.0,95.227787,673.0,4.0,1.0,0.0,32045.0,24472.0,0.0,2.0,0.0,1.0,2005156.8118217797,2024.0,12.0,4.0,0.5,0.03039375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1269000.0,8.0,43.0,5000000.0,2000000.0,132239.0,95.227787,815.0,10.0,6.0,0.0,114940.0,114940.0,0.0,7.0,0.0,1.0,2005156.8118217797,2025.0,3.0,6.0,0.4,0.0264478,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
3336000.0,12.0,52.0,12000000.0,4000000.0,261765.0,95.227787,772.0,14.0,17.0,0.0,138989.0,138540.0,0.0,11.0,0.0,2.0,1795346.0,2025.0,1.0,1.0,0.3333333333333333,0.02181375,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2991600.0,12.0,52.0,3000000.0,1000000.0,235422.0,95.227787,815.0,6.0,3.0,0.0,2646.0,2646.0,0.0,3.0,0.0,1.0,2005156.8118217797,2025.0,5.0,6.0,0.3333333333333333,0.078474,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
696000.0,6.0,49.0,2600000.0,1845000.0,105480.0,95.227787,764.0,12.0,7.0,0.0,23507.0,23507.0,0.0,2.0,1.0,5.0,1000000.0,2025.0,8.0,3.0,0.7096153846153846,0.04056923076923077,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1199880.0,6.0,50.0,1300000.0,300000.0,178820.0,95.227787,805.0,4.0,2.0,0.0,16062.0,16062.0,0.0,2.0,0.0,0.0,2851551.0,2025.0,5.0,4.0,0.23076923076923078,0.13755384615384617,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2074800.0,6.0,52.0,12000000.0,4000000.0,288167.0,95.227787,845.0,2.0,0.0,0.0,100889.0,100889.0,0.0,2.0,0.0,0.0,2005156.8118217797,2025.0,1.0,3.0,0.3333333333333333,0.024013916666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
999780.0,10.0,49.0,3000000.0,2000000.0,92711.0,95.227787,787.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005156.8118217797,2025.0,6.0,6.0,0.6666666666666666,0.030903666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1200000.0,12.0,46.0,3000000.0,380000.0,83333.0,95.227787,837.0,5.0,4.0,0.0,57531.0,57531.0,0.0,4.0,0.0,1.0,2505053.0,2025.0,1.0,3.0,0.12666666666666668,0.027777666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2880000.0,12.0,46.0,15000000.0,6000000.0,225231.0,95.227787,811.0,6.0,1.0,0.0,147860.0,143881.0,0.0,4.0,0.0,2.0,2005156.8118217797,2025.0,1.0,6.0,0.4,0.0150154,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1604400.0,2.0,47.0,5000000.0,2000000.0,632882.0,95.227787,745.0,8.0,2.0,0.0,89761.0,89123.0,0.0,5.0,0.0,2.0,767614.0,2025.0,5.0,4.0,0.4,0.1265764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
3647880.0,6.0,45.0,9500000.0,1943000.0,550967.0,95.227787,810.0,7.0,6.0,0.0,112073.0,101497.0,0.0,3.0,0.0,1.0,5792500.0,2025.0,9.0,5.0,0.2045263157894737,0.05799652631578947,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
